2.00001 0.
2.1591312 0.0708273512202
2.3182524 0.0640005767148
2.4773736 0.0583715276602
2.6364948 0.053723936009
2.795616 0.0490832927288
2.9547372 0.0456499289095
3.1138584 0.0421887716062
3.2729796 0.0392956436319
3.4321008 0.0361836419713
3.591222 0.0341842482167
3.7503432 0.0319859573422
3.9094644 0.0296070088218
4.0685856 0.0280905268515
4.2277068 0.0265740448813
4.386828 0.024863008523
4.5459492 0.0236427008665
4.7050704 0.0222565008525
4.8641916 0.0209119910644
5.0233128 0.0197585614788
5.182434 0.0189429964329
5.3415552 0.017763510456
5.5006764 0.0167742361352
5.6597976 0.0160655022934
5.8189188 0.0152212752172
5.97804 0.0145125413754
6.1371612 0.0137760140496
6.2962824 0.0133373981304
6.4554036 0.0125452838366
6.6145248 0.0117357986154
6.773646 0.0114691548783
6.9327672 0.010993191465
7.0918884 0.0103252793028
7.2510096 0.00965649859426
7.4101308 0.00938464357897
7.569252 0.00870804595305
7.7283732 0.00826248166281
7.8874944 0.00790290346368
8.0466156 0.00748078992556
8.2057368 0.00677031899103
8.364858 0.00628045883568
8.5239792 0.00575759391809
8.6831004 0.0052486257425
8.8422216 0.00476831959727
9.0013428 0.00412906946547
9.160464 0.00352629828141
9.3195852 0.00278542822376
9.4787064 0.00213922972096
9.6378276 0.00144265552843
9.7969488 0.00082425050962
9.95607 0.000270986468916
